Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T021_001,ACS15_5yr_B08015001,ACS15_5yr_B08015002,ACS15_5yr_B08015003,ACS15_5yr_B08015001s,ACS15_5yr_B08015002s,ACS15_5yr_B08015003s
6037553802,14000US06037553802,"Census Tract 5538.02, Los Angeles County, California","Census Tract 5538.02, Los Angeles County, California",ca,140,0,ACSSF,5649,,,,,6,37,,,,553802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5857,3.08,1835,1070,765,173.3333333,136.969697,93.93939394
6037553901,14000US06037553901,"Census Tract 5539.01, Los Angeles County, California","Census Tract 5539.01, Los Angeles County, California",ca,140,0,ACSSF,5650,,,,,6,37,,,,553901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068,4.17,2595,1365,1230,168.4848485,135.1515152,100.6060606
6037553902,14000US06037553902,"Census Tract 5539.02, Los Angeles County, California","Census Tract 5539.02, Los Angeles County, California",ca,140,0,ACSSF,5651,,,,,6,37,,,,553902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5689,3.51,2100,1245,855,123.030303,97.57575758,83.03030303
6037554001,14000US06037554001,"Census Tract 5540.01, Los Angeles County, California","Census Tract 5540.01, Los Angeles County, California",ca,140,0,ACSSF,5652,,,,,6,37,,,,554001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3812,3.43,1180,690,495,92.12121212,69.09090909,63.63636364
6037554002,14000US06037554002,"Census Tract 5540.02, Los Angeles County, California","Census Tract 5540.02, Los Angeles County, California",ca,140,0,ACSSF,5653,,,,,6,37,,,,554002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5896,3.49,1920,1065,855,157.5757576,123.6363636,86.06060606
6037554101,14000US06037554101,"Census Tract 5541.01, Los Angeles County, California","Census Tract 5541.01, Los Angeles County, California",ca,140,0,ACSSF,5654,,,,,6,37,,,,554101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4332,4.22,1245,840,405,127.8787879,90.90909091,73.93939394
6037554103,14000US06037554103,"Census Tract 5541.03, Los Angeles County, California","Census Tract 5541.03, Los Angeles County, California",ca,140,0,ACSSF,5655,,,,,6,37,,,,554103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614,3.52,705,420,285,78.78787879,56.36363636,44.24242424
6037554104,14000US06037554104,"Census Tract 5541.04, Los Angeles County, California","Census Tract 5541.04, Los Angeles County, California",ca,140,0,ACSSF,5656,,,,,6,37,,,,554104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2653,3.5,860,490,370,87.27272727,64.24242424,60
6037554105,14000US06037554105,"Census Tract 5541.05, Los Angeles County, California","Census Tract 5541.05, Los Angeles County, California",ca,140,0,ACSSF,5657,,,,,6,37,,,,554105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4244,2.87,1435,900,535,155.1515152,120.6060606,80
6037554201,14000US06037554201,"Census Tract 5542.01, Los Angeles County, California","Census Tract 5542.01, Los Angeles County, California",ca,140,0,ACSSF,5658,,,,,6,37,,,,554201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3960,3.52,1385,755,630,106.0606061,74.54545455,85.45454545
6037554203,14000US06037554203,"Census Tract 5542.03, Los Angeles County, California","Census Tract 5542.03, Los Angeles County, California",ca,140,0,ACSSF,5659,,,,,6,37,,,,554203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3843,3.16,1540,710,830,158.1818182,124.8484848,90.3030303
6037554204,14000US06037554204,"Census Tract 5542.04, Los Angeles County, California","Census Tract 5542.04, Los Angeles County, California",ca,140,0,ACSSF,5660,,,,,6,37,,,,554204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4221,2.58,1205,725,480,121.2121212,91.51515152,72.12121212
6037554301,14000US06037554301,"Census Tract 5543.01, Los Angeles County, California","Census Tract 5543.01, Los Angeles County, California",ca,140,0,ACSSF,5661,,,,,6,37,,,,554301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,3.75,1155,550,605,108.4848485,78.78787879,84.24242424
6037554302,14000US06037554302,"Census Tract 5543.02, Los Angeles County, California","Census Tract 5543.02, Los Angeles County, California",ca,140,0,ACSSF,5662,,,,,6,37,,,,554302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3766,3.22,1260,495,770,120.6060606,76.96969697,112.1212121
6037554403,14000US06037554403,"Census Tract 5544.03, Los Angeles County, California","Census Tract 5544.03, Los Angeles County, California",ca,140,0,ACSSF,5663,,,,,6,37,,,,554403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5959,3.48,1965,1160,805,139.3939394,112.1212121,89.09090909
6037554404,14000US06037554404,"Census Tract 5544.04, Los Angeles County, California","Census Tract 5544.04, Los Angeles County, California",ca,140,0,ACSSF,5664,,,,,6,37,,,,554404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4149,3.09,1280,705,570,114.5454545,98.18181818,72.12121212
6037554405,14000US06037554405,"Census Tract 5544.05, Los Angeles County, California","Census Tract 5544.05, Los Angeles County, California",ca,140,0,ACSSF,5665,,,,,6,37,,,,554405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3082,2.52,1120,495,620,100.6060606,86.06060606,80
6037554406,14000US06037554406,"Census Tract 5544.06, Los Angeles County, California","Census Tract 5544.06, Los Angeles County, California",ca,140,0,ACSSF,5666,,,,,6,37,,,,554406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4756,2.75,1990,1170,820,129.0909091,107.8787879,106.6666667
6037554511,14000US06037554511,"Census Tract 5545.11, Los Angeles County, California","Census Tract 5545.11, Los Angeles County, California",ca,140,0,ACSSF,5667,,,,,6,37,,,,554511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4022,3.52,1435,700,735,100,69.09090909,68.48484848
6037554512,14000US06037554512,"Census Tract 5545.12, Los Angeles County, California","Census Tract 5545.12, Los Angeles County, California",ca,140,0,ACSSF,5668,,,,,6,37,,,,554512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6018,3.28,2100,1035,1065,117.5757576,79.39393939,93.93939394
6037554513,14000US06037554513,"Census Tract 5545.13, Los Angeles County, California","Census Tract 5545.13, Los Angeles County, California",ca,140,0,ACSSF,5669,,,,,6,37,,,,554513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2540,3.14,1085,610,475,64.84848485,53.33333333,51.51515152
6037554514,14000US06037554514,"Census Tract 5545.14, Los Angeles County, California","Census Tract 5545.14, Los Angeles County, California",ca,140,0,ACSSF,5670,,,,,6,37,,,,554514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4854,3.5,1675,950,725,123.030303,89.09090909,91.51515152
6037554515,14000US06037554515,"Census Tract 5545.15, Los Angeles County, California","Census Tract 5545.15, Los Angeles County, California",ca,140,0,ACSSF,5671,,,,,6,37,,,,554515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3963,3.45,1540,830,705,102.4242424,75.75757576,64.84848485
6037554516,14000US06037554516,"Census Tract 5545.16, Los Angeles County, California","Census Tract 5545.16, Los Angeles County, California",ca,140,0,ACSSF,5672,,,,,6,37,,,,554516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,3.35,1770,895,875,117.5757576,93.33333333,82.42424242
6037554517,14000US06037554517,"Census Tract 5545.17, Los Angeles County, California","Census Tract 5545.17, Los Angeles County, California",ca,140,0,ACSSF,5673,,,,,6,37,,,,554517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4333,3.01,1875,960,915,115.1515152,80.60606061,87.27272727
6037554518,14000US06037554518,"Census Tract 5545.18, Los Angeles County, California","Census Tract 5545.18, Los Angeles County, California",ca,140,0,ACSSF,5674,,,,,6,37,,,,554518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5488,3.37,2155,1130,1025,105.4545455,69.09090909,70.90909091
6037554519,14000US06037554519,"Census Tract 5545.19, Los Angeles County, California","Census Tract 5545.19, Los Angeles County, California",ca,140,0,ACSSF,5675,,,,,6,37,,,,554519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506,3.04,1255,690,565,81.21212121,66.06060606,50.90909091
6037554521,14000US06037554521,"Census Tract 5545.21, Los Angeles County, California","Census Tract 5545.21, Los Angeles County, California",ca,140,0,ACSSF,5676,,,,,6,37,,,,554521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6086,3.15,2335,1240,1095,127.2727273,76.96969697,87.27272727
6037554522,14000US06037554522,"Census Tract 5545.22, Los Angeles County, California","Census Tract 5545.22, Los Angeles County, California",ca,140,0,ACSSF,5677,,,,,6,37,,,,554522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5171,3.46,2010,1150,860,124.2424242,96.96969697,78.78787879
6037554600,14000US06037554600,"Census Tract 5546, Los Angeles County, California","Census Tract 5546, Los Angeles County, California",ca,140,0,ACSSF,5678,,,,,6,37,,,,554600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4604,3.36,1965,1095,870,136.969697,101.2121212,89.6969697
6037554700,14000US06037554700,"Census Tract 5547, Los Angeles County, California","Census Tract 5547, Los Angeles County, California",ca,140,0,ACSSF,5679,,,,,6,37,,,,554700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5078,4.84,1740,955,785,129.6969697,86.06060606,69.09090909
6037554801,14000US06037554801,"Census Tract 5548.01, Los Angeles County, California","Census Tract 5548.01, Los Angeles County, California",ca,140,0,ACSSF,5680,,,,,6,37,,,,554801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3415,4.55,1245,675,570,97.57575758,63.63636364,64.84848485
6037554802,14000US06037554802,"Census Tract 5548.02, Los Angeles County, California","Census Tract 5548.02, Los Angeles County, California",ca,140,0,ACSSF,5681,,,,,6,37,,,,554802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6083,3.31,2180,1260,925,184.2424242,122.4242424,103.6363636
6037554900,14000US06037554900,"Census Tract 5549, Los Angeles County, California","Census Tract 5549, Los Angeles County, California",ca,140,0,ACSSF,5682,,,,,6,37,,,,554900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7287,3.45,2590,1325,1270,264.2424242,179.3939394,147.2727273
6037555001,14000US06037555001,"Census Tract 5550.01, Los Angeles County, California","Census Tract 5550.01, Los Angeles County, California",ca,140,0,ACSSF,5683,,,,,6,37,,,,555001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5465,3.54,1940,1000,940,118.7878788,91.51515152,76.96969697
6037555002,14000US06037555002,"Census Tract 5550.02, Los Angeles County, California","Census Tract 5550.02, Los Angeles County, California",ca,140,0,ACSSF,5684,,,,,6,37,,,,555002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3099,3.01,1315,660,655,104.8484848,113.3333333,77.57575758
6037555102,14000US06037555102,"Census Tract 5551.02, Los Angeles County, California","Census Tract 5551.02, Los Angeles County, California",ca,140,0,ACSSF,5685,,,,,6,37,,,,555102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6917,3.56,2030,1040,990,152.7272727,96.36363636,102.4242424
6037555103,14000US06037555103,"Census Tract 5551.03, Los Angeles County, California","Census Tract 5551.03, Los Angeles County, California",ca,140,0,ACSSF,5686,,,,,6,37,,,,555103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4507,3.23,1905,975,925,124.2424242,84.84848485,90.90909091
6037555104,14000US06037555104,"Census Tract 5551.04, Los Angeles County, California","Census Tract 5551.04, Los Angeles County, California",ca,140,0,ACSSF,5687,,,,,6,37,,,,555104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4006,3.01,1320,675,645,125.4545455,92.72727273,78.18181818
6037555202,14000US06037555202,"Census Tract 5552.02, Los Angeles County, California","Census Tract 5552.02, Los Angeles County, California",ca,140,0,ACSSF,5688,,,,,6,37,,,,555202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3315,3.09,1285,695,590,112.7272727,69.09090909,77.57575758
6037555211,14000US06037555211,"Census Tract 5552.11, Los Angeles County, California","Census Tract 5552.11, Los Angeles County, California",ca,140,0,ACSSF,5689,,,,,6,37,,,,555211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5588,4.08,1540,850,690,130.9090909,86.66666667,90.90909091
6037555212,14000US06037555212,"Census Tract 5552.12, Los Angeles County, California","Census Tract 5552.12, Los Angeles County, California",ca,140,0,ACSSF,5690,,,,,6,37,,,,555212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4743,3.92,1525,865,660,126.0606061,83.03030303,100.6060606
6037570001,14000US06037570001,"Census Tract 5700.01, Los Angeles County, California","Census Tract 5700.01, Los Angeles County, California",ca,140,0,ACSSF,5691,,,,,6,37,,,,570001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4420,3.13,1915,1045,870,150.9090909,93.33333333,88.48484848
6037570002,14000US06037570002,"Census Tract 5700.02, Los Angeles County, California","Census Tract 5700.02, Los Angeles County, California",ca,140,0,ACSSF,5692,,,,,6,37,,,,570002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3114,3.47,1365,655,715,73.33333333,38.18181818,50.3030303
6037570003,14000US06037570003,"Census Tract 5700.03, Los Angeles County, California","Census Tract 5700.03, Los Angeles County, California",ca,140,0,ACSSF,5693,,,,,6,37,,,,570003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4760,3.35,1980,1105,875,115.7575758,76.36363636,78.18181818
6037570100,14000US06037570100,"Census Tract 5701, Los Angeles County, California","Census Tract 5701, Los Angeles County, California",ca,140,0,ACSSF,5694,,,,,6,37,,,,570100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3143,3.75,1020,565,455,84.24242424,60.60606061,51.51515152
6037570202,14000US06037570202,"Census Tract 5702.02, Los Angeles County, California","Census Tract 5702.02, Los Angeles County, California",ca,140,0,ACSSF,5695,,,,,6,37,,,,570202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6168,3.98,1935,1050,885,130.9090909,100,81.81818182
6037570203,14000US06037570203,"Census Tract 5702.03, Los Angeles County, California","Census Tract 5702.03, Los Angeles County, California",ca,140,0,ACSSF,5696,,,,,6,37,,,,570203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3869,3.32,1290,795,495,133.3333333,115.7575758,92.72727273
6037570204,14000US06037570204,"Census Tract 5702.04, Los Angeles County, California","Census Tract 5702.04, Los Angeles County, California",ca,140,0,ACSSF,5697,,,,,6,37,,,,570204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,3.61,1150,685,460,123.030303,75.75757576,68.48484848
6037570301,14000US06037570301,"Census Tract 5703.01, Los Angeles County, California","Census Tract 5703.01, Los Angeles County, California",ca,140,0,ACSSF,5698,,,,,6,37,,,,570301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7887,3.6,2850,1715,1135,217.5757576,162.4242424,127.2727273
6037570303,14000US06037570303,"Census Tract 5703.03, Los Angeles County, California","Census Tract 5703.03, Los Angeles County, California",ca,140,0,ACSSF,5699,,,,,6,37,,,,570303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4169,3.8,1415,815,600,202.4242424,133.3333333,113.3333333
6037570304,14000US06037570304,"Census Tract 5703.04, Los Angeles County, California","Census Tract 5703.04, Los Angeles County, California",ca,140,0,ACSSF,5700,,,,,6,37,,,,570304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5043,3.42,1555,930,630,147.8787879,115.7575758,87.87878788
6037570402,14000US06037570402,"Census Tract 5704.02, Los Angeles County, California","Census Tract 5704.02, Los Angeles County, California",ca,140,0,ACSSF,5701,,,,,6,37,,,,570402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3421,3.68,1135,580,555,95.75757576,72.72727273,58.78787879
6037570403,14000US06037570403,"Census Tract 5704.03, Los Angeles County, California","Census Tract 5704.03, Los Angeles County, California",ca,140,0,ACSSF,5702,,,,,6,37,,,,570403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5463,4.7,1515,900,615,121.2121212,120,75.75757576
6037570404,14000US06037570404,"Census Tract 5704.04, Los Angeles County, California","Census Tract 5704.04, Los Angeles County, California",ca,140,0,ACSSF,5703,,,,,6,37,,,,570404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3347,4,1120,590,530,95.15151515,63.63636364,66.66666667
6037570501,14000US06037570501,"Census Tract 5705.01, Los Angeles County, California","Census Tract 5705.01, Los Angeles County, California",ca,140,0,ACSSF,5704,,,,,6,37,,,,570501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6937,3.45,2595,1460,1135,275.7575758,202.4242424,166.6666667
6037570502,14000US06037570502,"Census Tract 5705.02, Los Angeles County, California","Census Tract 5705.02, Los Angeles County, California",ca,140,0,ACSSF,5705,,,,,6,37,,,,570502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6531,3.79,2320,1355,970,195.1515152,130.9090909,121.2121212
6037570601,14000US06037570601,"Census Tract 5706.01, Los Angeles County, California","Census Tract 5706.01, Los Angeles County, California",ca,140,0,ACSSF,5706,,,,,6,37,,,,570601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5729,3.98,1790,1055,740,191.5151515,104.2424242,113.9393939
6037570602,14000US06037570602,"Census Tract 5706.02, Los Angeles County, California","Census Tract 5706.02, Los Angeles County, California",ca,140,0,ACSSF,5707,,,,,6,37,,,,570602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6955,3.87,2500,1470,1035,256.3636364,186.0606061,120.6060606
6037570603,14000US06037570603,"Census Tract 5706.03, Los Angeles County, California","Census Tract 5706.03, Los Angeles County, California",ca,140,0,ACSSF,5708,,,,,6,37,,,,570603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5034,2.94,1345,535,805,110.3030303,74.54545455,98.18181818
6037570701,14000US06037570701,"Census Tract 5707.01, Los Angeles County, California","Census Tract 5707.01, Los Angeles County, California",ca,140,0,ACSSF,5709,,,,,6,37,,,,570701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6224,2.64,2915,1240,1675,180.6060606,130.9090909,126.6666667
6037570702,14000US06037570702,"Census Tract 5707.02, Los Angeles County, California","Census Tract 5707.02, Los Angeles County, California",ca,140,0,ACSSF,5710,,,,,6,37,,,,570702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379,2.9,935,440,500,67.27272727,38.78787879,47.27272727
6037570800,14000US06037570800,"Census Tract 5708, Los Angeles County, California","Census Tract 5708, Los Angeles County, California",ca,140,0,ACSSF,5711,,,,,6,37,,,,570800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5754,3.25,2080,1080,1000,123.6363636,98.18181818,80
6037570901,14000US06037570901,"Census Tract 5709.01, Los Angeles County, California","Census Tract 5709.01, Los Angeles County, California",ca,140,0,ACSSF,5712,,,,,6,37,,,,570901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5902,3.09,2425,1370,1060,147.8787879,114.5454545,73.93939394
6037570902,14000US06037570902,"Census Tract 5709.02, Los Angeles County, California","Census Tract 5709.02, Los Angeles County, California",ca,140,0,ACSSF,5713,,,,,6,37,,,,570902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3725,3.07,1610,820,790,117.5757576,71.51515152,72.72727273
6037571000,14000US06037571000,"Census Tract 5710, Los Angeles County, California","Census Tract 5710, Los Angeles County, California",ca,140,0,ACSSF,5714,,,,,6,37,,,,571000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813,2.97,2555,1290,1260,150.9090909,87.27272727,123.6363636
6037571101,14000US06037571101,"Census Tract 5711.01, Los Angeles County, California","Census Tract 5711.01, Los Angeles County, California",ca,140,0,ACSSF,5715,,,,,6,37,,,,571101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4777,3.1,2245,1275,970,107.8787879,102.4242424,64.24242424
6037571102,14000US06037571102,"Census Tract 5711.02, Los Angeles County, California","Census Tract 5711.02, Los Angeles County, California",ca,140,0,ACSSF,5716,,,,,6,37,,,,571102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4062,3.03,1800,875,920,104.2424242,66.06060606,66.06060606
6037571200,14000US06037571200,"Census Tract 5712, Los Angeles County, California","Census Tract 5712, Los Angeles County, California",ca,140,0,ACSSF,5717,,,,,6,37,,,,571200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8179,2.6,3790,2005,1785,202.4242424,174.5454545,155.7575758
6037571300,14000US06037571300,"Census Tract 5713, Los Angeles County, California","Census Tract 5713, Los Angeles County, California",ca,140,0,ACSSF,5718,,,,,6,37,,,,571300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4466,2.9,2065,955,1105,141.2121212,84.24242424,101.8181818
6037571400,14000US06037571400,"Census Tract 5714, Los Angeles County, California","Census Tract 5714, Los Angeles County, California",ca,140,0,ACSSF,5719,,,,,6,37,,,,571400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4766,2.69,1700,970,730,116.3636364,81.81818182,72.12121212
6037571502,14000US06037571502,"Census Tract 5715.02, Los Angeles County, California","Census Tract 5715.02, Los Angeles County, California",ca,140,0,ACSSF,5720,,,,,6,37,,,,571502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485,2.6,1700,910,790,133.9393939,93.33333333,81.21212121
6037571503,14000US06037571503,"Census Tract 5715.03, Los Angeles County, California","Census Tract 5715.03, Los Angeles County, California",ca,140,0,ACSSF,5721,,,,,6,37,,,,571503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200,3.26,1800,935,870,128.4848485,96.36363636,104.2424242
6037571504,14000US06037571504,"Census Tract 5715.04, Los Angeles County, California","Census Tract 5715.04, Los Angeles County, California",ca,140,0,ACSSF,5722,,,,,6,37,,,,571504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4717,2.59,1880,980,900,130.3030303,129.6969697,92.12121212
6037571600,14000US06037571600,"Census Tract 5716, Los Angeles County, California","Census Tract 5716, Los Angeles County, California",ca,140,0,ACSSF,5723,,,,,6,37,,,,571600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961,2.51,275,95,180,41.81818182,32.12121212,30.90909091
6037571701,14000US06037571701,"Census Tract 5717.01, Los Angeles County, California","Census Tract 5717.01, Los Angeles County, California",ca,140,0,ACSSF,5724,,,,,6,37,,,,571701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6287,3.78,1870,945,920,170.9090909,103.6363636,102.4242424
6037571703,14000US06037571703,"Census Tract 5717.03, Los Angeles County, California","Census Tract 5717.03, Los Angeles County, California",ca,140,0,ACSSF,5725,,,,,6,37,,,,571703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3876,3.64,1045,605,440,107.2727273,75.15151515,89.6969697
6037571704,14000US06037571704,"Census Tract 5717.04, Los Angeles County, California","Census Tract 5717.04, Los Angeles County, California",ca,140,0,ACSSF,5726,,,,,6,37,,,,571704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3816,3.41,1100,680,425,132.7272727,86.66666667,84.84848485
6037571800,14000US06037571800,"Census Tract 5718, Los Angeles County, California","Census Tract 5718, Los Angeles County, California",ca,140,0,ACSSF,5727,,,,,6,37,,,,571800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3189,2.32,1285,645,640,110.9090909,66.66666667,76.36363636
6037571900,14000US06037571900,"Census Tract 5719, Los Angeles County, California","Census Tract 5719, Los Angeles County, California",ca,140,0,ACSSF,5728,,,,,6,37,,,,571900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5885,2.48,2375,1290,1085,177.5757576,133.9393939,136.969697
6037572001,14000US06037572001,"Census Tract 5720.01, Los Angeles County, California","Census Tract 5720.01, Los Angeles County, California",ca,140,0,ACSSF,5729,,,,,6,37,,,,572001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5419,2.54,2520,1315,1205,191.5151515,141.8181818,126.0606061
6037572002,14000US06037572002,"Census Tract 5720.02, Los Angeles County, California","Census Tract 5720.02, Los Angeles County, California",ca,140,0,ACSSF,5730,,,,,6,37,,,,572002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5568,2.62,2040,955,1085,151.5151515,109.6969697,105.4545455
6037572100,14000US06037572100,"Census Tract 5721, Los Angeles County, California","Census Tract 5721, Los Angeles County, California",ca,140,0,ACSSF,5731,,,,,6,37,,,,572100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077,3.77,435,200,235,54.54545455,30.3030303,39.39393939
6037572201,14000US06037572201,"Census Tract 5722.01, Los Angeles County, California","Census Tract 5722.01, Los Angeles County, California",ca,140,0,ACSSF,5732,,,,,6,37,,,,572201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6844,3.12,2365,1080,1285,161.8181818,112.1212121,164.8484848
6037572202,14000US06037572202,"Census Tract 5722.02, Los Angeles County, California","Census Tract 5722.02, Los Angeles County, California",ca,140,0,ACSSF,5733,,,,,6,37,,,,572202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3727,3.32,1315,705,610,117.5757576,80.60606061,70.90909091
6037572301,14000US06037572301,"Census Tract 5723.01, Los Angeles County, California","Census Tract 5723.01, Los Angeles County, California",ca,140,0,ACSSF,5734,,,,,6,37,,,,572301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3835,3.94,1390,805,585,110.9090909,83.03030303,58.78787879
6037572302,14000US06037572302,"Census Tract 5723.02, Los Angeles County, California","Census Tract 5723.02, Los Angeles County, California",ca,140,0,ACSSF,5735,,,,,6,37,,,,572302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3713,4.43,1250,705,545,110.3030303,68.48484848,92.72727273
